item_id,order_id,product_id,quantity,unit_price,discount_pct,subtotal
3065,1010,123,4,1081.03,5.0,4107.91
3066,1011,57,3,868.31,20.0,2083.94
3067,1011,80,3,756.14,5.0,2155.0
3068,1011,60,1,904.17,15.0,768.54
3069,1011,21,1,762.19,15.0,647.86
3070,1011,27,3,80.68,0.0,242.04
3071,1012,53,1,462.35,20.0,369.88
3072,1013,39,4,1119.61,0.0,4478.44
3073,1013,125,2,283.43,0.0,566.86
3074,1013,31,3,695.63,20.0,1669.51
3075,1013,35,2,153.46,0.0,306.92
3076,1013,7,3,741.3,15.0,1890.31
3077,1014,113,4,604.94,10.0,2177.78
3078,1014,20,1,500.0,0.0,500.0
3079,1014,12,3,1143.11,20.0,2743.46
3080,1014,82,4,770.44,20.0,2465.41
3081,1015,78,3,262.81,0.0,788.43
3082,1015,46,3,714.45,10.0,1929.02
3083,1015,101,2,682.43,0.0,1364.86
3084,1016,85,3,970.63,20.0,2329.51
3085,1016,37,1,1194.85,20.0,955.88
3086,1016,16,1,788.8,15.0,670.48
3087,1016,91,4,20.13,20.0,64.42
3088,1017,70,1,466.13,10.0,419.52
3089,1017,19,4,174.9,0.0,699.6
3090,1018,110,4,389.55,0.0,1558.2
3091,1019,29,3,258.16,15.0,658.31
3092,1019,76,3,567.86,10.0,1533.22
3093,1019,112,2,98.08,15.0,166.74
3094,1020,68,3,898.67,10.0,2426.41
3095,1021,69,1,70.21,5.0,66.7
3096,1021,52,3,379.46,20.0,910.7
3097,1021,100,1,435.35,0.0,435.35
3098,1021,109,1,964.72,20.0,771.78
3099,1022,6,2,854.35,0.0,1708.7
3100,1023,105,3,1031.13,0.0,3093.39
3101,1023,26,3,1166.72,0.0,3500.16
3102,1024,32,1,584.98,0.0,584.98
3103,1024,91,4,20.13,0.0,80.52
3104,1025,79,4,948.2,0.0,3792.8
3105,1025,106,2,59.95,5.0,113.91
3106,1025,19,1,174.9,15.0,148.66
3107,1026,50,1,89.64,0.0,89.64
3108,1026,26,2,1166.72,0.0,2333.44
3109,1026,90,2,374.6,0.0,749.2
3110,1026,77,4,706.9,10.0,2544.84
3111,1026,106,1,59.95,0.0,59.95
3112,1027,104,3,890.23,0.0,2670.69
3113,1028,27,3,80.68,5.0,229.94
3114,1029,31,1,695.63,20.0,556.5
3115,1030,96,1,1064.27,10.0,957.84
3116,1030,106,4,59.95,20.0,191.84
3117,1030,84,4,99.43,0.0,397.72
3118,1030,100,1,435.35,15.0,370.05
3119,1031,114,2,271.71,20.0,434.74
3120,1031,121,3,559.39,15.0,1426.44
3121,1031,92,1,18.56,15.0,15.78
3122,1031,65,3,935.87,0.0,2807.61
3123,1032,83,3,187.45,20.0,449.88
3124,1032,82,4,770.44,20.0,2465.41
3125,1032,68,3,898.67,20.0,2156.81
3126,1032,47,1,536.85,15.0,456.32
3127,1032,16,1,788.8,0.0,788.8
3128,1033,44,2,788.3,0.0,1576.6
3129,1033,68,2,898.67,15.0,1527.74
3130,1033,16,1,788.8,5.0,749.36
3131,1033,119,2,244.8,10.0,440.64
3132,1034,87,4,839.92,10.0,3023.71
3133,1034,96,1,1064.27,5.0,1011.06
3134,1034,18,4,300.83,10.0,1082.99
3135,1034,98,1,81.33,15.0,69.13
3136,1034,30,4,994.87,0.0,3979.48
3137,1035,14,4,1155.51,0.0,4622.04
3138,1035,71,1,767.51,20.0,614.01
3139,1035,79,4,948.2,20.0,3034.24
3140,1035,20,2,500.0,0.0,1000.0
3141,1036,113,4,604.94,0.0,2419.76
3142,1036,62,4,950.34,20.0,3041.09
3143,1036,16,2,788.8,5.0,1498.72
3144,1036,44,2,788.3,0.0,1576.6
3145,1036,58,4,496.99,10.0,1789.16
3146,1037,116,1,560.79,0.0,560.79
3147,1038,71,1,767.51,15.0,652.38
3148,1038,93,3,419.31,20.0,1006.34
3149,1038,46,4,714.45,20.0,2286.24
3150,1039,5,1,886.45,0.0,886.45
3151,1039,84,3,99.43,15.0,253.55
3152,1039,112,3,98.08,0.0,294.24
3153,1039,103,2,690.83,0.0,1381.66
3154,1039,113,4,604.94,0.0,2419.76
3155,1040,125,1,283.43,5.0,269.26
3156,1040,75,1,441.67,20.0,353.34
3157,1041,78,4,262.81,10.0,946.12
3158,1041,46,4,714.45,0.0,2857.8
3159,1041,51,4,878.26,0.0,3513.04
3160,1041,50,4,89.64,15.0,304.78
3161,1042,9,4,424.22,10.0,1527.19
3162,1042,89,1,546.78,0.0,546.78
3163,1042,74,3,1033.67,15.0,2635.86
3164,1043,12,3,1143.11,0.0,3429.33
3165,1043,95,1,449.38,20.0,359.5
3166,1044,115,3,1145.12,20.0,2748.29
3167,1044,19,4,174.9,0.0,699.6
3168,1044,1,4,360.76,0.0,1443.04
3169,1044,28,2,265.31,0.0,530.62
3170,1045,121,3,559.39,20.0,1342.54
3171,1046,37,2,1194.85,15.0,2031.24
3172,1046,96,1,1064.27,10.0,957.84
3173,1047,111,2,865.74,10.0,1558.33
3174,1047,18,3,300.83,10.0,812.24
3175,1047,110,3,389.55,10.0,1051.79
3176,1047,9,2,424.22,0.0,848.44
3177,1047,2,3,319.06,0.0,957.18
3178,1048,77,1,706.9,20.0,565.52
3179,1048,2,3,319.06,20.0,765.74
3180,1048,30,1,994.87,0.0,994.87
3181,1048,13,3,816.76,0.0,2450.28
3182,1049,61,3,463.92,20.0,1113.41
3183,1049,104,4,890.23,15.0,3026.78
3184,1049,38,4,781.75,15.0,2657.95
3185,1049,102,2,309.86,0.0,619.72
3186,1050,111,3,865.74,0.0,2597.22
3187,1050,40,1,787.23,0.0,787.23
3188,1050,1,3,360.76,0.0,1082.28
3189,1050,105,1,1031.13,20.0,824.9
3190,1050,36,4,550.54,5.0,2092.05
3191,1051,99,2,97.1,5.0,184.49
3192,1051,65,4,935.87,20.0,2994.78
3193,1051,123,1,1081.03,0.0,1081.03
3194,1052,32,3,584.98,0.0,1754.94
3195,1052,96,1,1064.27,0.0,1064.27
3196,1052,70,1,466.13,5.0,442.82
3197,1052,117,4,1014.59,0.0,4058.36
3198,1053,18,2,300.83,10.0,541.49
3199,1054,98,4,81.33,10.0,292.79
3200,1054,13,3,816.76,0.0,2450.28
3201,1054,34,2,123.99,5.0,235.58
3202,1055,98,4,81.33,0.0,325.32
3203,1056,94,4,987.9,0.0,3951.6
3204,1056,20,3,500.0,20.0,1200.0
3205,1057,56,3,781.77,20.0,1876.25
3206,1057,36,4,550.54,20.0,1761.73
3207,1057,60,4,904.17,0.0,3616.68
3208,1058,46,1,714.45,5.0,678.73
3209,1059,4,4,975.21,0.0,3900.84
3210,1060,106,4,59.95,0.0,239.8
3211,1061,50,3,89.64,20.0,215.14
3212,1061,84,4,99.43,10.0,357.95
3213,1061,83,2,187.45,5.0,356.15
3214,1062,28,1,265.31,5.0,252.04
3215,1063,40,2,787.23,10.0,1417.01
3216,1063,3,2,1039.02,5.0,1974.14
3217,1063,38,1,781.75,20.0,625.4
3218,1064,65,3,935.87,15.0,2386.47
3219,1064,59,2,264.61,5.0,502.76
3220,1064,7,2,741.3,10.0,1334.34
3221,1065,43,3,840.83,20.0,2017.99
3222,1065,97,4,969.49,15.0,3296.27
3223,1066,52,2,379.46,5.0,720.97
3224,1066,24,3,1140.55,0.0,3421.65
3225,1066,58,4,496.99,5.0,1888.56
3226,1066,33,2,820.65,0.0,1641.3
3227,1066,58,4,496.99,15.0,1689.77
3228,1067,19,4,174.9,0.0,699.6
3229,1067,111,2,865.74,0.0,1731.48
3230,1068,94,4,987.9,5.0,3754.02
3231,1068,54,2,1191.56,0.0,2383.12
3232,1069,17,2,179.76,10.0,323.57
3233,1069,56,4,781.77,10.0,2814.37
3234,1069,7,4,741.3,15.0,2520.42
3235,1069,89,1,546.78,20.0,437.42
3236,1069,34,4,123.99,10.0,446.36
3237,1070,23,1,1123.92,15.0,955.33
3238,1070,43,3,840.83,20.0,2017.99
3239,1071,34,1,123.99,0.0,123.99
3240,1071,101,1,682.43,15.0,580.07
3241,1072,121,2,559.39,5.0,1062.84
3242,1072,26,4,1166.72,15.0,3966.85
3243,1072,11,3,354.7,10.0,957.69
3244,1072,110,4,389.55,5.0,1480.29
3245,1072,122,3,594.57,20.0,1426.97
3246,1073,41,2,449.35,15.0,763.89
3247,1074,53,4,462.35,0.0,1849.4
3248,1074,95,4,449.38,10.0,1617.77
3249,1074,77,4,706.9,5.0,2686.22
3250,1075,45,3,260.04,0.0,780.12
3251,1075,56,1,781.77,10.0,703.59
3252,1075,91,1,20.13,0.0,20.13
3253,1076,34,2,123.99,20.0,198.38
3254,1076,24,4,1140.55,0.0,4562.2
3255,1076,111,4,865.74,15.0,2943.52
3256,1076,108,2,1152.61,5.0,2189.96
3257,1076,94,2,987.9,0.0,1975.8
3258,1077,91,2,20.13,0.0,40.26
3259,1078,62,1,950.34,0.0,950.34
3260,1078,98,1,81.33,20.0,65.06
3261,1079,107,3,1104.67,15.0,2816.91
3262,1079,114,4,271.71,5.0,1032.5
3263,1079,78,1,262.81,5.0,249.67
3264,1079,14,4,1155.51,0.0,4622.04
3265,1080,100,3,435.35,0.0,1306.05
3266,1081,114,3,271.71,0.0,815.13
3267,1081,37,3,1194.85,20.0,2867.64
3268,1081,71,4,767.51,10.0,2763.04
3269,1081,71,2,767.51,0.0,1535.02
3270,1081,48,2,415.57,0.0,831.14
3271,1082,123,1,1081.03,0.0,1081.03
3272,1082,75,2,441.67,0.0,883.34
3273,1082,4,2,975.21,15.0,1657.86
3274,1082,53,1,462.35,0.0,462.35
3275,1083,24,4,1140.55,0.0,4562.2
3276,1083,64,1,723.19,0.0,723.19
3277,1083,55,1,638.96,20.0,511.17
3278,1084,58,4,496.99,20.0,1590.37
3279,1085,118,2,665.94,20.0,1065.5
3280,1086,52,2,379.46,5.0,720.97
3281,1087,114,3,271.71,15.0,692.86
3282,1088,121,1,559.39,0.0,559.39
3283,1089,26,2,1166.72,0.0,2333.44
3284,1089,53,4,462.35,0.0,1849.4
3285,1089,33,3,820.65,5.0,2338.85
3286,1089,74,2,1033.67,20.0,1653.87
3287,1089,15,4,75.85,0.0,303.4
3288,1090,36,4,550.54,5.0,2092.05
3289,1090,31,1,695.63,10.0,626.07
3290,1090,29,1,258.16,15.0,219.44
3291,1090,51,3,878.26,0.0,2634.78
3292,1090,8,2,252.3,0.0,504.6
3293,1091,94,3,987.9,0.0,2963.7
3294,1091,90,2,374.6,15.0,636.82
3295,1091,78,2,262.81,0.0,525.62
3296,1091,60,2,904.17,20.0,1446.67
3297,1091,64,2,723.19,10.0,1301.74
3298,1092,21,1,762.19,20.0,609.75
3299,1093,29,3,258.16,15.0,658.31
3300,1093,7,3,741.3,20.0,1779.12
3301,1093,73,4,1121.04,0.0,4484.16
3302,1093,17,4,179.76,15.0,611.18
3303,1094,58,4,496.99,15.0,1689.77
3304,1094,43,2,840.83,5.0,1597.58
3305,1094,111,2,865.74,10.0,1558.33
3306,1094,83,3,187.45,0.0,562.35
3307,1095,76,4,567.86,0.0,2271.44
3308,1095,80,3,756.14,0.0,2268.42
3309,1096,93,1,419.31,10.0,377.38
3310,1096,110,4,389.55,0.0,1558.2
3311,1096,105,1,1031.13,5.0,979.57
3312,1096,96,4,1064.27,0.0,4257.08
3313,1097,109,1,964.72,0.0,964.72
3314,1097,6,1,854.35,15.0,726.2
3315,1097,92,1,18.56,10.0,16.7
3316,1097,123,2,1081.03,10.0,1945.85
3317,1098,22,2,621.16,20.0,993.86
3318,1099,116,3,560.79,20.0,1345.9
3319,1100,113,2,604.94,10.0,1088.89
3320,1100,5,3,886.45,0.0,2659.35
3321,1100,70,1,466.13,10.0,419.52
3322,1101,23,2,1123.92,0.0,2247.84
3323,1101,123,2,1081.03,0.0,2162.06
3324,1102,23,1,1123.92,0.0,1123.92
3325,1102,32,3,584.98,0.0,1754.94
3326,1103,20,3,500.0,15.0,1275.0
3327,1104,45,1,260.04,0.0,260.04
3328,1104,80,2,756.14,0.0,1512.28
3329,1104,37,3,1194.85,20.0,2867.64
3330,1105,29,4,258.16,10.0,929.38
3331,1106,105,3,1031.13,15.0,2629.38
3332,1106,101,2,682.43,10.0,1228.37
3333,1106,25,2,7.96,0.0,15.92
3334,1106,113,2,604.94,0.0,1209.88
3335,1106,109,2,964.72,5.0,1832.97
3336,1107,76,4,567.86,0.0,2271.44
3337,1107,1,1,360.76,0.0,360.76
3338,1108,96,2,1064.27,0.0,2128.54
3339,1108,17,3,179.76,20.0,431.42
3340,1108,35,1,153.46,0.0,153.46
3341,1108,113,1,604.94,5.0,574.69
3342,1108,100,3,435.35,20.0,1044.84
3343,1109,51,3,878.26,20.0,2107.82
3344,1109,79,2,948.2,0.0,1896.4
3345,1109,16,2,788.8,0.0,1577.6
3346,1109,124,4,12.62,5.0,47.96
3347,1109,26,1,1166.72,5.0,1108.38
3348,1110,40,3,787.23,0.0,2361.69
3349,1110,21,1,762.19,0.0,762.19
3350,1110,50,2,89.64,10.0,161.35
3351,1110,100,3,435.35,15.0,1110.14
3352,1111,73,2,1121.04,5.0,2129.98
3353,1112,80,1,756.14,10.0,680.53
3354,1112,17,2,179.76,5.0,341.54
3355,1112,58,1,496.99,15.0,422.44
3356,1113,13,4,816.76,0.0,3267.04
3357,1113,30,4,994.87,0.0,3979.48
3358,1114,110,3,389.55,5.0,1110.22
3359,1114,41,2,449.35,15.0,763.89
3360,1114,110,4,389.55,0.0,1558.2
3361,1114,50,1,89.64,0.0,89.64
3362,1115,114,4,271.71,0.0,1086.84
3363,1116,104,2,890.23,0.0,1780.46
3364,1116,1,2,360.76,15.0,613.29
3365,1116,95,3,449.38,0.0,1348.14
3366,1116,112,2,98.08,0.0,196.16
3367,1117,25,2,7.96,15.0,13.53
3368,1118,9,3,424.22,15.0,1081.76
3369,1119,111,3,865.74,0.0,2597.22
3370,1119,2,3,319.06,0.0,957.18
3371,1120,27,2,80.68,0.0,161.36
3372,1120,75,1,441.67,0.0,441.67
3373,1120,31,1,695.63,10.0,626.07
3374,1121,63,4,775.32,15.0,2636.09
3375,1121,18,3,300.83,5.0,857.37
3376,1121,78,2,262.81,0.0,525.62
3377,1121,89,3,546.78,20.0,1312.27
3378,1122,20,1,500.0,10.0,450.0
3379,1122,70,2,466.13,15.0,792.42
3380,1123,81,3,501.44,15.0,1278.67
3381,1123,120,1,368.17,10.0,331.35
3382,1123,24,1,1140.55,0.0,1140.55
3383,1124,62,4,950.34,0.0,3801.36
3384,1124,56,4,781.77,15.0,2658.02
3385,1124,49,2,509.67,0.0,1019.34
3386,1124,113,2,604.94,20.0,967.9
3387,1124,22,4,621.16,0.0,2484.64
3388,1125,46,1,714.45,0.0,714.45
3389,1126,60,3,904.17,5.0,2576.88
3390,1126,36,1,550.54,10.0,495.49
3391,1126,43,3,840.83,15.0,2144.12
3392,1127,68,2,898.67,20.0,1437.87
3393,1127,95,2,449.38,20.0,719.01
3394,1127,42,4,478.63,15.0,1627.34
3395,1127,102,4,309.86,0.0,1239.44
3396,1127,52,2,379.46,0.0,758.92
3397,1128,35,4,153.46,5.0,583.15
3398,1128,17,2,179.76,0.0,359.52
3399,1128,40,2,787.23,20.0,1259.57
3400,1128,100,3,435.35,15.0,1110.14
3401,1128,48,1,415.57,20.0,332.46
3402,1129,51,2,878.26,10.0,1580.87
3403,1129,21,2,762.19,0.0,1524.38
3404,1129,112,3,98.08,0.0,294.24
3405,1129,97,1,969.49,10.0,872.54
3406,1129,24,3,1140.55,15.0,2908.4
3407,1130,22,3,621.16,5.0,1770.31
3408,1130,23,4,1123.92,0.0,4495.68
3409,1130,76,3,567.86,0.0,1703.58
3410,1130,83,1,187.45,0.0,187.45
3411,1131,102,2,309.86,0.0,619.72
3412,1131,119,3,244.8,0.0,734.4
3413,1132,73,2,1121.04,10.0,2017.87
3414,1132,2,1,319.06,10.0,287.15
3415,1132,90,4,374.6,5.0,1423.48
3416,1133,107,4,1104.67,0.0,4418.68
3417,1133,18,4,300.83,5.0,1143.15
3418,1134,34,3,123.99,20.0,297.58
3419,1135,124,3,12.62,5.0,35.97
3420,1136,24,1,1140.55,5.0,1083.52
3421,1136,108,3,1152.61,15.0,2939.16
3422,1137,3,2,1039.02,10.0,1870.24
3423,1138,7,1,741.3,10.0,667.17
3424,1139,32,3,584.98,20.0,1403.95
3425,1139,26,2,1166.72,0.0,2333.44
3426,1140,39,4,1119.61,0.0,4478.44
3427,1140,12,2,1143.11,5.0,2171.91
3428,1141,89,1,546.78,5.0,519.44
3429,1142,120,2,368.17,5.0,699.52
3430,1143,85,1,970.63,0.0,970.63
3431,1143,52,3,379.46,5.0,1081.46
3432,1143,15,4,75.85,20.0,242.72
3433,1143,108,1,1152.61,5.0,1094.98
3434,1144,112,2,98.08,5.0,186.35
3435,1144,37,2,1194.85,15.0,2031.24
3436,1144,68,3,898.67,0.0,2696.01
3437,1144,2,3,319.06,0.0,957.18
3438,1145,23,2,1123.92,0.0,2247.84
3439,1145,55,1,638.96,5.0,607.01
3440,1145,106,4,59.95,15.0,203.83
3441,1145,19,2,174.9,15.0,297.33
3442,1146,27,2,80.68,20.0,129.09
3443,1147,15,1,75.85,15.0,64.47
3444,1147,120,3,368.17,0.0,1104.51
3445,1147,92,1,18.56,5.0,17.63
3446,1147,39,2,1119.61,0.0,2239.22
3447,1148,50,3,89.64,0.0,268.92
3448,1149,15,2,75.85,5.0,144.11
3449,1149,23,4,1123.92,5.0,4270.9
3450,1149,85,4,970.63,10.0,3494.27
3451,1150,62,4,950.34,20.0,3041.09
3452,1150,5,4,886.45,20.0,2836.64
3453,1150,89,2,546.78,20.0,874.85
3454,1151,78,3,262.81,0.0,788.43
3455,1151,80,1,756.14,20.0,604.91
3456,1151,36,4,550.54,20.0,1761.73
3457,1152,61,3,463.92,20.0,1113.41
3458,1153,13,4,816.76,0.0,3267.04
3459,1153,12,4,1143.11,10.0,4115.2
3460,1153,79,2,948.2,0.0,1896.4
3461,1154,90,2,374.6,0.0,749.2
3462,1154,113,2,604.94,0.0,1209.88
3463,1154,72,2,1067.03,5.0,2027.36
3464,1155,35,3,153.46,0.0,460.38
3465,1155,99,4,97.1,0.0,388.4
3466,1155,29,3,258.16,0.0,774.48
3467,1156,100,3,435.35,20.0,1044.84
3468,1156,26,4,1166.72,10.0,4200.19
3469,1156,33,4,820.65,10.0,2954.34
3470,1156,98,1,81.33,0.0,81.33
3471,1157,112,3,98.08,20.0,235.39
3472,1157,69,3,70.21,15.0,179.04
3473,1157,29,4,258.16,20.0,826.11
3474,1158,54,1,1191.56,0.0,1191.56
3475,1158,89,4,546.78,0.0,2187.12
3476,1159,67,4,623.71,15.0,2120.61
3477,1159,91,3,20.13,0.0,60.39
3478,1160,123,1,1081.03,10.0,972.93
3479,1161,30,3,994.87,15.0,2536.92
3480,1161,114,3,271.71,5.0,774.37
3481,1161,95,3,449.38,0.0,1348.14
3482,1162,51,3,878.26,0.0,2634.78
3483,1163,100,1,435.35,20.0,348.28
3484,1163,103,1,690.83,10.0,621.75
3485,1163,100,2,435.35,5.0,827.16
3486,1164,10,3,648.83,15.0,1654.52
3487,1164,55,1,638.96,0.0,638.96
3488,1164,63,4,775.32,15.0,2636.09
3489,1164,13,3,816.76,0.0,2450.28
3490,1164,59,3,264.61,0.0,793.83
3491,1165,59,1,264.61,5.0,251.38
3492,1165,94,4,987.9,0.0,3951.6
3493,1166,97,4,969.49,20.0,3102.37
3494,1166,84,3,99.43,5.0,283.38
3495,1166,33,4,820.65,20.0,2626.08
3496,1166,60,2,904.17,15.0,1537.09
3497,1166,113,4,604.94,20.0,1935.81
3498,1167,52,1,379.46,0.0,379.46
3499,1167,85,3,970.63,15.0,2475.11
3500,1168,67,3,623.71,20.0,1496.9
3501,1169,96,1,1064.27,0.0,1064.27
3502,1169,20,4,500.0,5.0,1900.0
3503,1169,119,2,244.8,10.0,440.64
3504,1169,108,1,1152.61,0.0,1152.61
3505,1169,100,3,435.35,0.0,1306.05
3506,1170,90,4,374.6,15.0,1273.64
3507,1171,50,1,89.64,0.0,89.64
3508,1171,125,2,283.43,0.0,566.86
3509,1171,53,4,462.35,0.0,1849.4
3510,1171,44,1,788.3,0.0,788.3
3511,1171,91,2,20.13,5.0,38.25
3512,1172,118,4,665.94,10.0,2397.38
3513,1172,66,2,1017.25,0.0,2034.5
3514,1172,4,4,975.21,5.0,3705.8
3515,1173,86,2,471.92,0.0,943.84
3516,1173,105,4,1031.13,5.0,3918.29
3517,1173,90,1,374.6,10.0,337.14
3518,1173,120,2,368.17,0.0,736.34
3519,1174,54,4,1191.56,20.0,3812.99
3520,1174,61,3,463.92,20.0,1113.41
3521,1175,79,1,948.2,20.0,758.56
3522,1176,58,4,496.99,0.0,1987.96
3523,1176,28,3,265.31,15.0,676.54
3524,1176,77,1,706.9,5.0,671.55
3525,1176,61,2,463.92,10.0,835.06
3526,1176,54,2,1191.56,0.0,2383.12
3527,1177,90,4,374.6,5.0,1423.48
3528,1177,4,3,975.21,20.0,2340.5
3529,1178,109,1,964.72,20.0,771.78
3530,1178,86,3,471.92,10.0,1274.18
3531,1178,18,2,300.83,20.0,481.33
3532,1179,89,4,546.78,0.0,2187.12
3533,1180,83,4,187.45,20.0,599.84
3534,1180,90,1,374.6,10.0,337.14
3535,1180,111,4,865.74,15.0,2943.52
3536,1181,4,4,975.21,5.0,3705.8
3537,1181,27,2,80.68,20.0,129.09
3538,1181,8,1,252.3,5.0,239.69
3539,1181,98,2,81.33,10.0,146.39
3540,1182,61,2,463.92,20.0,742.27
3541,1183,75,2,441.67,20.0,706.67
3542,1183,108,1,1152.61,15.0,979.72
3543,1183,73,2,1121.04,5.0,2129.98
3544,1183,16,2,788.8,5.0,1498.72
3545,1183,90,3,374.6,20.0,899.04
3546,1184,99,2,97.1,5.0,184.49
3547,1184,12,4,1143.11,15.0,3886.57
3548,1185,69,4,70.21,20.0,224.67
3549,1186,79,3,948.2,0.0,2844.6
3550,1186,52,3,379.46,0.0,1138.38
3551,1186,4,2,975.21,15.0,1657.86
3552,1187,69,2,70.21,0.0,140.42
3553,1187,87,2,839.92,0.0,1679.84
3554,1187,39,1,1119.61,0.0,1119.61
3555,1187,37,3,1194.85,20.0,2867.64
3556,1187,73,4,1121.04,5.0,4259.95
3557,1188,49,2,509.67,0.0,1019.34
3558,1189,44,4,788.3,0.0,3153.2
3559,1189,1,3,360.76,0.0,1082.28
3560,1189,78,2,262.81,0.0,525.62
3561,1189,30,3,994.87,15.0,2536.92
3562,1189,101,2,682.43,20.0,1091.89
3563,1190,90,2,374.6,20.0,599.36
3564,1191,60,1,904.17,5.0,858.96
3565,1192,65,1,935.87,5.0,889.08
3566,1192,82,4,770.44,15.0,2619.5
3567,1192,35,2,153.46,15.0,260.88
3568,1192,15,3,75.85,15.0,193.42
3569,1193,75,1,441.67,0.0,441.67
3570,1193,49,3,509.67,20.0,1223.21
3571,1193,75,2,441.67,20.0,706.67
3572,1193,84,1,99.43,0.0,99.43
3573,1193,1,2,360.76,5.0,685.44
3574,1194,15,4,75.85,0.0,303.4
3575,1195,20,4,500.0,15.0,1700.0
3576,1195,39,1,1119.61,5.0,1063.63
3577,1195,113,1,604.94,0.0,604.94
3578,1195,4,1,975.21,10.0,877.69
3579,1195,82,1,770.44,5.0,731.92
3580,1196,52,2,379.46,10.0,683.03
3581,1196,22,4,621.16,10.0,2236.18
3582,1197,84,3,99.43,20.0,238.63
3583,1197,39,3,1119.61,20.0,2687.06
3584,1198,85,1,970.63,5.0,922.1
3585,1199,67,3,623.71,10.0,1684.02
3586,1199,24,4,1140.55,15.0,3877.87
3587,1200,12,1,1143.11,5.0,1085.95
3588,1200,70,1,466.13,5.0,442.82
3589,1200,120,1,368.17,15.0,312.94
3590,1201,114,4,271.71,20.0,869.47
3591,1201,15,2,75.85,20.0,121.36
3592,1201,61,4,463.92,5.0,1762.9
3593,1201,17,1,179.76,10.0,161.78
3594,1201,5,2,886.45,20.0,1418.32
3595,1202,31,1,695.63,5.0,660.85
3596,1203,82,2,770.44,5.0,1463.84
3597,1204,87,3,839.92,0.0,2519.76
3598,1204,35,2,153.46,0.0,306.92
3599,1205,49,2,509.67,15.0,866.44
3600,1205,33,3,820.65,10.0,2215.76
3601,1205,88,4,297.15,0.0,1188.6
3602,1205,11,2,354.7,0.0,709.4
3603,1205,95,3,449.38,20.0,1078.51
3604,1206,39,2,1119.61,15.0,1903.34
3605,1206,113,3,604.94,0.0,1814.82
3606,1207,77,1,706.9,10.0,636.21
3607,1207,12,2,1143.11,0.0,2286.22
3608,1207,59,3,264.61,0.0,793.83
3609,1207,2,2,319.06,10.0,574.31
3610,1208,73,4,1121.04,5.0,4259.95
3611,1208,106,1,59.95,0.0,59.95
3612,1208,79,4,948.2,15.0,3223.88
3613,1209,1,2,360.76,20.0,577.22
3614,1209,38,2,781.75,5.0,1485.32
3615,1209,41,2,449.35,20.0,718.96
3616,1209,98,3,81.33,0.0,243.99
3617,1210,46,2,714.45,15.0,1214.57
3618,1210,98,4,81.33,0.0,325.32
3619,1210,65,1,935.87,15.0,795.49
3620,1211,105,4,1031.13,20.0,3299.62
3621,1211,48,3,415.57,15.0,1059.7
3622,1211,3,2,1039.02,20.0,1662.43
3623,1211,52,3,379.46,20.0,910.7
3624,1211,113,2,604.94,0.0,1209.88
3625,1212,112,4,98.08,5.0,372.7
3626,1212,32,3,584.98,0.0,1754.94
3627,1212,121,4,559.39,5.0,2125.68
3628,1213,26,2,1166.72,0.0,2333.44
3629,1213,55,1,638.96,5.0,607.01
3630,1214,104,4,890.23,10.0,3204.83
3631,1214,100,4,435.35,0.0,1741.4
3632,1214,75,1,441.67,0.0,441.67
3633,1214,48,3,415.57,10.0,1122.04
3634,1215,124,2,12.62,0.0,25.24
3635,1215,96,1,1064.27,0.0,1064.27
3636,1215,24,4,1140.55,0.0,4562.2
3637,1215,22,4,621.16,10.0,2236.18
3638,1216,17,1,179.76,5.0,170.77
3639,1216,54,4,1191.56,0.0,4766.24
3640,1216,124,4,12.62,10.0,45.43
3641,1216,75,4,441.67,0.0,1766.68
3642,1216,25,3,7.96,5.0,22.69
3643,1217,76,2,567.86,10.0,1022.15
3644,1217,118,2,665.94,0.0,1331.88
3645,1217,42,4,478.63,20.0,1531.62
3646,1217,125,4,283.43,10.0,1020.35
3647,1217,66,4,1017.25,15.0,3458.65
3648,1218,58,2,496.99,0.0,993.98
3649,1218,118,4,665.94,0.0,2663.76
3650,1218,39,1,1119.61,0.0,1119.61
3651,1218,33,2,820.65,0.0,1641.3
3652,1219,122,3,594.57,10.0,1605.34
3653,1219,105,2,1031.13,0.0,2062.26
3654,1219,42,2,478.63,10.0,861.53
3655,1219,68,2,898.67,20.0,1437.87
3656,1219,77,1,706.9,0.0,706.9
3657,1220,52,1,379.46,0.0,379.46
3658,1220,1,1,360.76,0.0,360.76
3659,1221,7,4,741.3,5.0,2816.94
3660,1221,19,1,174.9,20.0,139.92
3661,1221,40,2,787.23,20.0,1259.57
3662,1222,112,3,98.08,15.0,250.1
3663,1223,10,2,648.83,0.0,1297.66
3664,1223,16,1,788.8,0.0,788.8
3665,1223,67,4,623.71,0.0,2494.84
3666,1223,20,4,500.0,0.0,2000.0
3667,1223,5,4,886.45,15.0,3013.93
3668,1224,107,4,1104.67,0.0,4418.68
3669,1224,21,2,762.19,0.0,1524.38
3670,1224,117,1,1014.59,0.0,1014.59
3671,1225,125,2,283.43,0.0,566.86
3672,1225,67,2,623.71,0.0,1247.42
3673,1225,44,2,788.3,0.0,1576.6
3674,1225,73,4,1121.04,5.0,4259.95
3675,1225,55,1,638.96,10.0,575.06
3676,1226,72,4,1067.03,0.0,4268.12
3677,1226,118,1,665.94,15.0,566.05
3678,1226,110,3,389.55,5.0,1110.22
3679,1227,17,1,179.76,0.0,179.76
